source_id,source_name,target_id,target_name,weight,year,percentage,width
6,dub techno,26,idm,3,2012,9.090909090909092,9.090909090909092
6,dub techno,42,techno,7,2012,21.21212121212121,21.21212121212121
6,dub techno,47,electro,2,2012,6.0606060606060606,6.0606060606060606
26,idm,6,dub techno,3,2012,6.8181818181818175,6.8181818181818175
26,idm,42,techno,18,2012,40.909090909090914,40.909090909090914
26,idm,47,electro,13,2012,29.545454545454547,29.545454545454547
42,techno,26,idm,18,2012,1.834862385321101,1.834862385321101
42,techno,47,electro,49,2012,4.994903160040775,4.994903160040775
47,electro,6,dub techno,2,2012,2.083333333333333,2.083333333333333
47,electro,26,idm,13,2012,13.541666666666666,13.541666666666666
47,electro,42,techno,49,2012,51.041666666666664,51.041666666666664
41,ebm,42,techno,2,2012,33.33333333333333,33.33333333333333
14,deep house,27,house,516,2012,79.75270479134467,79.75270479134467
27,house,14,deep house,516,2012,20.101285547331514,20.101285547331514
42,techno,50,tech house,602,2012,61.36595310907238,61.36595310907238
50,tech house,42,techno,602,2012,28.30277385989657,28.30277385989657
42,techno,46,minimal,139,2012,14.169215086646277,14.169215086646277
46,minimal,42,techno,139,2012,25.645756457564577,25.645756457564577
46,minimal,50,tech house,203,2012,37.45387453874539,37.45387453874539
50,tech house,46,minimal,203,2012,9.543958627174424,9.543958627174424
27,house,35,disco,253,2012,9.855862874951304,9.855862874951304
35,disco,27,house,253,2012,56.853932584269664,56.853932584269664
2,hip hop,27,house,6,2012,9.836065573770492,9.836065573770492
2,hip hop,35,disco,2,2012,3.278688524590164,3.278688524590164
27,house,50,tech house,1203,2012,46.86404363069731,46.86404363069731
50,tech house,27,house,1203,2012,56.558533145275035,56.558533145275035
5,drum and bass,12,jungle,8,2012,8.16326530612245,8.16326530612245
12,jungle,5,drum and bass,8,2012,100.0,100.0
32,funk,35,disco,48,2012,19.12350597609562,19.12350597609562
35,disco,32,funk,48,2012,10.786516853932584,10.786516853932584
21,progressive house,27,house,208,2012,49.88009592326139,49.88009592326139
27,house,21,progressive house,208,2012,8.102843786521232,8.102843786521232
1,deep tech house,6,dub techno,2,2012,3.6363636363636362,3.6363636363636362
6,dub techno,1,deep tech house,2,2012,6.0606060606060606,6.0606060606060606
14,deep house,46,minimal,29,2012,4.482225656877898,4.482225656877898
46,minimal,14,deep house,29,2012,5.350553505535055,5.350553505535055
27,house,46,minimal,153,2012,5.960264900662252,5.960264900662252
